date,gross_reserves_usd_m,fx_reserves_usd_m,imf_position_usd_m,sdrs_usd_m,gold_usd_m,predetermined_short_term_net_drains_usd_m,fx_forward_short_positions_usd_m,exports_usd_m,imports_usd_m,tourism_earnings_usd_m,remittances_usd_m,usd_lkr,services_inflows_usd_m,services_outflows_usd_m,services_balance_usd_m,reserve_money_rs_m,m2_rs_m,m2b_rs_m,nfa_monetary_authorities_rs_m,nfa_commercial_banks_rs_m,m2b_nfa_rs_m,neer_index,reer_index,current_account_usd_m,current_account_plus_capital_usd_m,gross_external_debt_market_usd_m,short_term_external_debt_market_usd_m,long_term_external_debt_market_usd_m,banking_sector_external_liabilities_market_usd_m,gross_external_debt_face_usd_m,gross_external_debt_face_pct_gdp,central_bank_external_swap_liabilities_usd_m,external_debt_service_payments_usd_m,external_debt_service_amortization_usd_m,external_debt_service_interest_usd_m,debt_service_to_exports_services_pct,debt_service_to_external_receipts_pct,imports_trailing_3m_avg_usd_m,import_cover_months,reserve_net_drains_usd_m,adjusted_usable_reserves_usd_m,adjusted_usable_reserve_cover_months,trade_balance_usd_m,buffer_inflows_usd_m,buffer_inflows_share_imports,underlying_balance_official_usd_m,goods_services_remittances_balance_usd_m,trade_tourism_remittances_balance_usd_m,current_account_pressure_official_raw,balance_pressure_services_raw,balance_pressure_inflows_raw,balance_pressure_trade_raw,balance_pressure_services_calibrated_raw,balance_pressure_inflows_calibrated_raw,balance_pressure_trade_calibrated_raw,current_account_pressure_raw,current_account_filled_usd_m,current_account_pressure_source,current_account_pressure_quality,reserve_block_raw,usd_lkr_depreciation_raw,neer_depreciation_raw,reserve_change_pressure_raw,fx_market_pressure_raw,external_balance_pressure_user_raw,external_balance_pressure_adjusted_raw,buffer_inflow_support_raw,short_term_external_debt_to_reserves_raw,external_debt_to_reserves_raw,debt_service_to_external_receipts_raw,gross_reserves_lkr_m,adjusted_usable_reserves_lkr_m,m2b_to_adjusted_reserves_raw,m2b_nfa_deterioration_raw,reserve_block_z,usd_lkr_depreciation_z,neer_depreciation_z,reserve_change_pressure_z,current_account_pressure_official_z,balance_pressure_services_z,balance_pressure_inflows_z,balance_pressure_trade_z,balance_pressure_services_calibrated_z,balance_pressure_inflows_calibrated_z,balance_pressure_trade_calibrated_z,external_balance_pressure_user_z,external_balance_pressure_adjusted_z,buffer_inflow_support_z,current_account_pressure_z,short_term_external_debt_to_reserves_z,debt_service_to_external_receipts_z,m2b_to_adjusted_reserves_z,m2b_nfa_deterioration_z,fx_market_pressure_z,external_financing_pressure_z,resident_fx_liability_pressure_z,slepi_user_spec,slepi_legacy_adjusted,slepi_adjusted
2016-04-01,6068.525257617199,5079.216924212857,67.82673959303,6.984874374828297,913.5118410599722,-5508.989787842156,-3334.805057,710.3897803653814,1460.8906891889208,233.95667987999997,578.0044486161236,145.2019,,,,763101.95354393,4242061.199202931,4772123.919768824,437597.0733779098,-901829.7175418679,-464232.6441639581,104.37142846783512,98.53527732765255,,,44789.83322412374,7158.200213191521,37631.633010932215,9413.8316587686,45015.47730156187,54.36135406360791,0.0,4461.0,3243.0,1219.0,25.6,18.0,1488.7430419565446,4.076274472216364,-8843.794844842156,-2775.269587224957,-1.8641696444657272,-750.5009088235394,811.9611284961236,0.5557986880913864,,,61.46021967258423,,,-0.04207037537264793,0.5137283127187385,,-0.04207037537264793,0.5137283127187385,-0.04207037537264793,61.46021967258423,trade_tourism_remittances_nowcast,0.7,2.995732273553991,0.0004711792035374529,0.010812555851622996,0.024845001445631187,0.0004711792035374529,-0.04207037537264793,-0.04207037537264793,-0.5557986880913864,1.1795617401784007,7.380678389350632,0.18,881161.3976040067,-402974.4170772795,,0.005099854906728271,4.004486561860942,-0.22630548355204352,1.2081058908890512,0.8461392517553555,,,-0.28981120523630216,1.1621437087776763,,-0.28981120523630216,1.1621437087776763,-0.599377867785849,-0.599377867785849,-1.5170803775564514,-0.599377867785849,2.030094136193816,0.04898163193052845,,0.38195507692529623,0.6093132196974543,1.039537884062172,0.38195507692529623,0.4154307082416494,0.4154307082416494,1.2634899494586798
2016-05-01,5645.141094794298,4705.223632215986,67.13523063808,5.471434500437177,866.3386006198972,-5510.915163011736,-3334.805057,780.1272098015405,1589.8369421072923,214.53048815999998,597.2366386830122,145.9081,,,,733268.150606,4241083.001838,4781197.297524117,422584.5070214298,-890087.2286174349,-467502.7215960051,103.51264267620752,99.16631964299165,,,44789.83322412374,7158.200213191521,37631.633010932215,9413.8316587686,45015.47730156187,54.36135406360791,0.0,4461.0,3243.0,1219.0,25.6,18.0,1538.9185843751713,3.6682519479003672,-8845.720220011735,-3200.5791252174376,-2.0797585770379987,-809.7097323057518,811.7671268430122,0.5105977256806182,,,2.057394537260393,,,-0.0012940915403144198,0.5093036341403038,,-0.0012940915403144198,0.5093036341403038,-0.0012940915403144198,2.057394537260393,trade_tourism_remittances_nowcast,0.7,2.995732273553991,0.00485178376089479,0.008262207606839489,0.07232042770295184,0.00485178376089479,-0.0012940915403144198,-0.0012940915403144198,-0.5105977256806182,1.2680285741294401,7.9342274129209915,0.18,823671.8113733558,-466990.4190601384,,0.0006839453025166651,3.724027971562897,0.19102349713576203,0.899211272851312,2.080486350818928,,,0.0029387246661440095,1.1031179224450345,,0.0029387246661440095,1.1031179224450345,-0.39333513498291456,-0.39333513498291456,-1.0056100259177247,-0.39333513498291456,2.608267852554155,0.04836403583120125,,0.06570193923600498,1.0569070402686673,1.3283159441926782,0.06570193923600498,0.6290265769495049,0.6290265769495049,1.428978955260332
2016-06-01,5292.273794389641,4277.701249118416,66.9399810508,4.113860158669191,942.5486847100171,-5448.023744336036,-2989.875114,900.5619459385096,1675.8020357763319,202.51071431999995,644.480992933533,145.8609,,,,757159.32989193,4310482.36465593,4843738.827689572,413540.13776266994,-905493.8843908429,-491953.7466281729,104.11065949653393,101.00720002599337,,,45005.609839253986,7527.099771108047,37478.510068145944,9363.690711720777,45027.831081875665,53.49398153625585,0.0,4461.0,3243.0,1219.0,25.6,18.0,1575.5098890241816,3.3590863702337654,-8437.898858336035,-3145.625063946394,-1.996575893214285,-775.2400898378223,846.9917072535329,0.5054246797481396,,,71.7516174157106,,,-0.04281628490949466,0.4626083948386449,,-0.04281628490949466,0.4626083948386449,-0.04281628490949466,71.7516174157106,trade_tourism_remittances_nowcast,0.7,2.995732273553991,-0.0003235436280872861,-0.005760610372869124,0.06454720961100302,-0.0003235436280872861,-0.04281628490949466,-0.04281628490949466,-0.5054246797481396,1.4222808689693178,8.504021444802158,0.18,771935.8186960879,-458823.7028897786,,0.00504796519836946,3.4952885211262803,-0.303455845729555,-0.6182636182511884,1.8400411857014236,,,-0.2950401188654454,0.5977228021761275,,-0.2950401188654454,0.5977228021761275,-0.5982083655153849,-0.5982083655153849,-0.9389796371265152,-0.5982083655153849,3.5315153567576654,0.047769226988676694,,0.3778524717872435,0.3061072405735601,1.7896422918731711,0.3778524717872435,0.41366116818870624,0.41366116818870624,1.2482074220144068
2016-07-01,6489.187703676498,5451.791092031718,66.68060537358001,5.492596671936674,964.2565345400167,-5533.499507061422,-2820.805057,891.5439655383419,1432.798930567194,359.17094963999995,572.7679136535048,145.401,,,,774495.69149517,4394704.73125217,4940432.314752102,416832.55754282995,-854433.9966214307,-437601.4390786008,104.74283044734052,101.98137213890111,,,45005.609839253986,7527.099771108047,37478.510068145944,9363.690711720777,45027.831081875665,53.49398153625585,0.0,4461.0,3243.0,1219.0,25.6,18.0,1566.145969483606,4.143411808425578,-8354.304564061422,-1865.1168603849237,-1.1908959297069195,-541.2549650288521,931.9388632935047,0.6504324112836847,,,390.68389826465267,,,-0.2726718243082404,0.3777605869754443,,-0.2726718243082404,0.3777605869754443,-0.2726718243082404,390.68389826465267,trade_tourism_remittances_nowcast,0.7,2.995732273553991,-0.003157985182477674,-0.0060537449636717255,-0.20388937933441692,-0.003157985182477674,-0.2726718243082404,-0.2726718243082404,-0.6504324112836847,1.1599448366770948,6.935476656616932,0.18,943534.3813022666,-271189.8566168283,,-0.011001528628836079,3.3041056745373076,-0.5735648159550191,-0.6393926588592481,-5.0,,,-1.9511316700903927,-0.30717481535615254,,-1.9511316700903927,-0.30717481535615254,-1.743162110189709,-1.743162110189709,-2.4813473225757665,-1.743162110189709,1.3444530423144503,0.04719583772041175,,-0.7735206558600322,-2.0709858249380892,0.695824440017431,-0.7735206558600322,-0.3734921435457968,-0.3734921435457968,0.04644554485673508
2016-08-01,6598.941049091874,5586.730425703543,66.7246322413,4.080487312667312,940.4373046600053,-5179.900583197072,-3070.8100000000004,866.3099109246001,1649.0886004680874,319.60314431999996,618.2873505229056,145.2035,,,,785691.0509984,4434839.1879994,4988563.099329034,499014.38107430964,-780534.6714484934,-281520.29037418374,104.10897749876034,99.7929923699292,,,45005.609839253986,7527.099771108047,37478.510068145944,9363.690711720777,45027.831081875665,53.49398153625585,0.0,4461.0,3243.0,1219.0,25.6,18.0,1585.896522270538,4.161016154852354,-8250.710583197073,-1651.7695341051985,-1.0415367654254954,-782.7786895434873,937.8904948429056,0.5687326287845837,,,155.11180529941828,,,-0.09405910953201083,0.47467351925257295,,-0.09405910953201083,0.47467351925257295,-0.09405910953201083,155.11180529941828,trade_tourism_remittances_nowcast,0.7,2.995732273553991,-0.001359235871483122,0.006069900959310814,-0.016771827390273164,-0.001359235871483122,-0.09405910953201083,-0.09405910953201083,-0.5687326287845837,1.140652676711501,6.820126063324587,0.18,958189.336621812,-239842.71754544417,,-0.031287796825785384,3.1412123372157588,-0.39820037161063515,0.6852997948792204,-0.21445255136883007,,,-0.6318840877271013,0.7278786093819217,,-0.6318840877271013,0.7278786093819217,-0.8283173846095977,-0.8283173846095977,-1.5371779067255609,-0.8283173846095977,1.176582787594992,0.04664261257496029,,-2.226415646449098,0.02421562396658507,0.6116127000849761,-2.226415646449098,0.09437916856749123,0.09437916856749123,0.7371808191644306
2016-09-01,6455.718499925342,5434.128937663378,66.79689373071,4.086190517461111,949.6951694000049,-5267.387668850006,-2867.81,897.8775700778094,1508.2611045601425,254.77082435999998,577.8753625923472,145.4581,,,,793736.3822349799,4551940.22521998,5096238.287161611,498474.9417009202,-776475.9239212123,-278000.98222029215,103.97419750878578,99.24953480467661,,,47501.66809915549,7156.887712213198,40344.780386942286,9050.91199491754,47135.62984762047,54.945737704310325,0.0,4461.0,3243.0,1219.0,25.6,18.0,1530.0495451984746,4.219287225164935,-8135.197668850005,-1679.479168924663,-1.097663258157307,-610.3835344823331,832.6461869523472,0.5520570572528114,,,222.26265247001413,,,-0.1473635113960146,0.40469354585679684,,-0.1473635113960146,0.40469354585679684,-0.1473635113960146,222.26265247001413,trade_tourism_remittances_nowcast,0.7,2.995732273553991,0.0017518658475328408,0.0012954436015144566,0.02194286189668484,0.0017518658475328408,-0.1473635113960146,-0.1473635113960146,-0.5520570572528114,1.1086121106885258,7.3580761149521665,0.18,939036.5471339904,-244293.84890136053,,-0.0006905697802156132,3.000256116213509,-0.0970983980131357,0.1528635359294289,0.7025479389582305,,,-1.007089834419727,-0.024792907558298324,,-1.007089834419727,-0.024792907558298324,-1.0867210684301327,-1.0867210684301327,-1.3370858216625943,-1.0867210684301327,0.9374691206372558,0.04610839676206942,,-0.022129411968627433,0.2527710256248413,0.49178875869966265,-0.022129411968627433,0.11983770702691154,0.11983770702691154,0.6645237080269701
2016-10-01,6053.838601386401,5071.877567724941,65.74599154035,4.023167232248938,911.1964802199118,-4668.1403907888425,-2810.81,855.0431213174927,1723.5223677947777,258.0648531599999,607.532058283979,146.76,,,,792756.39764292,4616764.43785792,5165732.585526609,483888.37231058,-767525.6117335793,-283637.2394229993,104.28232404195161,99.59217463591754,,,47501.66809915549,7156.887712213198,40344.780386942286,9050.91199491754,47135.62984762047,54.945737704310325,0.0,4461.0,3243.0,1219.0,25.6,18.0,1626.957357607669,3.7209571431473543,-7478.950390788843,-1425.111789402442,-0.8759367802349611,-868.479246477285,865.596911443979,0.5022255165458038,,,-2.882335033305935,,,0.0016723513933815908,0.5038978679391853,,0.0016723513933815908,0.5038978679391853,0.0016723513933815908,-2.882335033305935,trade_tourism_remittances_nowcast,0.7,2.995732273553991,0.008910526856170442,-0.0029591078897235334,0.0642737767417009,0.008910526856170442,0.0016723513933815908,0.0016723513933815908,-0.5022255165458038,1.182206560738865,7.8465369209342715,0.18,888461.3531394681,-209149.40621270236,,0.0010910857481277454,2.876717542337822,0.5947180592801098,-0.31820978368210306,1.7024042680424498,,,0.06621872584911959,1.0400699117162608,,0.06621872584911959,1.0400699117162608,-0.33791182862842456,-0.33791182862842456,-0.8040537418289627,-0.33791182862842456,1.398069665607734,0.04559212600793485,,0.10498888265787498,0.6596375145468188,0.7218308958078344,0.10498888265787498,0.5823675077901361,0.5823675077901361,0.9800685310160127
2016-11-01,5644.133101910387,4727.600285827104,64.78457874416,2.039137112153782,848.7282595199055,-4641.111517174212,-2883.6500000000005,809.6505412056308,1732.0802257051048,286.88417387999993,567.3784015429475,147.81,,,,798968.06047192,4683234.99907192,5246721.372871902,476257.12263996,-763187.7699893954,-286930.64734943537,105.05234691103044,101.7325516709205,,,47501.66809915549,7156.887712213198,40344.780386942286,9050.91199491754,47135.62984762047,54.945737704310325,0.0,4461.0,3243.0,1219.0,25.6,18.0,1654.621232686675,3.4111330076103163,-7524.761517174213,-1880.6284152638254,-1.1365914918244906,-922.429684499474,854.2625754229474,0.493200351083732,,,-68.16710907652657,,,0.03935563033679732,0.5325559814205293,,0.03935563033679732,0.5325559814205293,0.03935563033679732,-68.16710907652657,trade_tourism_remittances_nowcast,0.7,2.995732273553991,0.0071290657369003085,-0.007356892564634343,0.07007593379715557,0.0071290657369003085,0.03935563033679732,0.03935563033679732,-0.493200351083732,1.2680224904318405,8.416114085452282,0.18,834259.3137933743,-277975.686060146,,0.0006277077992867254,2.7672817288763603,0.4193922409008708,-0.804316268838625,1.81584033871648,,,0.3359385075662565,1.3384307555035537,,0.3359385075662565,1.3384307555035537,-0.14882142554190883,-0.14882142554190883,-0.7038989745342025,-0.14882142554190883,1.9090902724136023,0.04509281763269962,,0.0716611094933751,0.47697210359290865,0.977091545023151,0.0716611094933751,0.58348839242528,0.58348839242528,1.0181309879876277
2016-12-01,6019.035611001512,5121.224243693658,64.33330335003001,2.0267083299205875,830.4773471998664,-4729.072981586431,-2850.91,859.0316990634382,1816.0953106251125,385.66043124,684.6037351582894,148.8152,,,,856146.73752292,4823559.07325292,5405596.067704419,558589.33752133,-789827.4173977841,-231238.07987645408,105.44311568146483,103.0747060905234,,,46417.976789046894,7343.358344529564,39074.61844451732,8790.451328081355,46372.33842007167,52.69571265577079,0.0,4461.0,3243.0,1219.0,25.6,18.0,1757.2326347083317,3.425292412692165,-7579.9829815864305,-1560.9473705849186,-0.8882986462654714,-957.0636115616743,1070.2641663982895,0.5893215846859365,,,113.20055483661508,,,-0.062331835875756254,0.5269897488101802,,-0.062331835875756254,0.5269897488101802,-0.062331835875756254,113.20055483661508,trade_tourism_remittances_nowcast,0.7,2.995732273553991,0.006777602495633417,-0.0037128517121072235,-0.0643104323631511,0.006777602495633417,-0.062331835875756254,-0.062331835875756254,-0.5893215846859365,1.2200224120800138,7.711862794798014,0.18,895723.9882583122,-232292.6951430688,,-0.010302761578082936,2.669454711932394,0.383528252823555,-0.3823290786844355,-1.3512594935166713,,,-0.39825389713102555,1.2633453546068731,,-0.39825389713102555,1.2633453546068731,-0.6562182125634659,-0.6562182125634659,-1.6929082551440615,-0.6562182125634659,1.5193941452130748,0.04460956267991707,,-0.7111805287812308,-0.45002010645918394,0.7820018539464959,-0.7111805287812308,0.1759641242621054,0.1759641242621054,0.58630456171406
2017-01-01,5453.163099662211,4527.544328579585,65.02720506953,2.0503630490951883,857.5566910498267,-4861.5464308591745,-2830.91,864.7176173932837,1798.9439527053685,406.80882335999996,670.2874237389387,149.8342,,,,828469.0959526402,4866011.09177864,5460427.6577715445,502437.8748877699,-830184.2613051874,-327746.38641741744,104.50495473228378,103.08910568549572,,,46417.976789046894,7343.358344529564,39074.61844451732,8790.451328081355,46372.33842007167,52.69571265577079,0.0,4566.0,3167.0,1399.0,23.9,17.3,1782.3731630118618,3.0594957401891265,-7692.456430859174,-2239.2933311969637,-1.256354941640277,-934.2263353120848,1077.0962470989386,0.5987380793487932,,,142.8699117868539,,,-0.07941876764531594,0.5193193117034773,,-0.07941876764531594,0.5193193117034773,-0.07941876764531594,142.8699117868539,trade_tourism_remittances_nowcast,0.7,2.995732273553991,0.006824081711894081,0.008937135661727602,0.09873122340379566,0.006824081711894081,-0.07941876764531594,-0.07941876764531594,-0.5987380793487932,1.3466236403206864,8.512119652522808,0.17300000000000001,817070.3305074077,-335522.7248452321,,0.017674129681694083,2.581319294063357,0.38651501298556123,1.0505884742236358,2.4608032569014675,,,-0.5194291252703123,1.1679509482322603,,-0.5194291252703123,1.1679509482322603,-0.7378808442751736,-0.7378808442751736,-1.7559910273676753,-0.7378808442751736,2.2556133061393573,-0.36784599128699125,,1.2962594955619997,1.299302248036888,0.9438836574261831,1.2962594955619997,0.11849060885151735,0.11849060885151735,1.0216560888128137
2017-02-01,5634.658678738561,4673.162795520925,64.79079993199001,0.14830241695289256,895.5758464400001,-4839.442749726495,-2840.91,867.8069877581088,1611.1598884326759,366.30041194200004,598.086845291198,150.8721,,,,847628.23680664,4951313.42308164,5551955.730261903,486566.5557350499,-856449.0540908498,-369882.49835579994,103.13959950685685,102.07687732257689,,,46417.976789046894,7343.358344529564,39074.61844451732,8790.451328081355,46372.33842007167,52.69571265577079,0.0,4566.0,3167.0,1399.0,23.9,17.3,1742.0663839210522,3.234468405306141,-7680.352749726495,-2045.6940709879336,-1.174291685936488,-743.3529006745671,964.3872572331979,0.5985670721801215,,,221.03435655863092,,,-0.13718958505952594,0.46137748712059556,,-0.13718958505952594,0.46137748712059556,-0.13718958505952594,221.03435655863092,trade_tourism_remittances_nowcast,0.7,2.995732273553991,0.006903108591846063,0.013151078376735015,-0.032740748428885615,0.006903108591846063,-0.13718958505952594,-0.13718958505952594,-0.5985670721801215,1.3032481225949841,8.23793940956838,0.17300000000000001,850112.787644512,-308638.1604474986,,0.007589417853012096,2.501374151999649,0.392690119663268,1.503210897957563,-0.6090262778575751,,,-0.9354444235916534,0.539333487271784,,-0.9354444235916534,0.539333487271784,-1.023047571343019,-1.023047571343019,-1.7180604606753938,-1.023047571343019,1.8681596358506893,-0.3635714674142166,,0.5675329610562183,0.4289582465877519,0.7522940842182364,0.5675329610562183,0.03823905991112614,0.03823905991112614,0.6648947278656545
2017-03-01,5117.259154753076,4162.082811168235,64.93245159335,0.15509609158856336,889.105719089942,-4660.261000861802,-2290.91,1041.818219027803,1869.3224849354765,348.791831976,643.058386094087,151.5048,,,,892163.73396364,5096203.21065164,5677401.966622839,536728.80756394,-908195.3205829865,-371466.5130190465,102.54064647805122,101.18010539070038,,,46219.70874374111,7715.574665815212,38504.13407792589,9066.911929312773,45838.65627300537,51.19691299586853,0.0,4566.0,3167.0,1399.0,23.9,17.3,1759.8087753578402,2.9078495495696854,-6951.171000861802,-1833.9118461087264,-1.0421085925860427,-827.5042659076735,991.8502180700871,0.5305934241219609,,,164.3459521624136,,,-0.08791738904701953,0.4426760350749413,,-0.08791738904701953,0.4426760350749413,-0.08791738904701953,164.3459521624136,trade_tourism_remittances_nowcast,0.7,2.995732273553991,0.004184849592484774,0.005824134631930988,0.09631759962627046,0.004184849592484774,-0.08791738904701953,-0.08791738904701953,-0.5305934241219609,1.5077553105061599,9.03212195161364,0.17300000000000001,775289.3247890337,-277846.44746233337,,0.00027900343723395303,2.4284246051627165,0.12483402123010666,0.638128906475086,2.3563092740865597,,,-0.5685707788145916,0.3366610273021913,,-0.5685707788145916,0.3366610273021913,-0.7673149815470849,-0.7673149815470849,-1.0013369250962343,-0.7673149815470849,2.9834614182211796,-0.3594425773447932,,0.04205811716208099,1.0397574005972507,1.3120094204381931,0.04205811716208099,0.19615167993737598,0.19615167993737598,1.0032191111627689
2017-04-01,5048.0818935876005,4072.7085090059904,65.61056106682,2.203717299057116,906.565758549967,-2913.2020719630905,-1925.74,794.6621201873861,1603.8822114429377,297.18593697399996,487.94389290657216,151.862,,,,885559.6853184,5146803.9172141105,5730774.348286646,511189.16646671016,-852050.792257081,-340861.62579037086,101.5066599262542,100.32398012047526,,,46219.70874374111,7715.574665815212,38504.13407792589,9066.911929312773,45838.65627300537,51.19691299586853,0.0,4566.0,3167.0,1399.0,23.9,17.3,1694.78819493703,2.9785916072982572,-4838.942071963091,209.13982162450975,0.12340174556873187,-809.2200912555516,785.1298298805721,0.48951838500299066,,,-24.090261374979377,,,0.015019969174236616,0.5045383541772274,,0.015019969174236616,0.5045383541772274,0.015019969174236616,-24.090261374979377,trade_tourism_remittances_nowcast,0.7,2.0923100219971875,0.0023549061075467392,0.010134859612013436,0.01361062629424092,0.0023549061075467392,0.015019969174236616,0.015019969174236616,-0.48951838500299066,1.5284170955340548,9.155895193073704,0.17300000000000001,766611.8125240002,31760.391591541298,180.43777362659836,-0.005340445351477802,1.7891515163327985,-0.05547709322532821,1.112451297339772,0.4350073623150621,,,0.18564853837839887,0.9985099912544396,,0.18564853837839887,0.9985099912544396,-0.24507527027264125,-0.24507527027264125,-0.5786659527380394,-0.24507527027264125,2.8427409249080853,-0.35545123495578884,5.0,-0.36160758891954176,0.49732718880983534,1.2436448449761481,2.319196205540229,0.2274833000241974,0.2274833000241974,0.8212620699615353
2017-05-01,6759.704093553758,5787.15335852223,66.24703643712,0.20218918109639344,905.09852834,-4757.140478240589,-1925.74,841.2448575017796,1724.7493989305217,226.050028666,600.7025576092499,152.3909,,,,859794.0527094,5214380.929141399,5803166.580170324,544024.7488746798,-862548.653881375,-318523.9050066952,100.50256239909652,100.1458377139003,,,46219.70874374111,7715.574665815212,38504.13407792589,9066.911929312773,45838.65627300537,51.19691299586853,0.0,4566.0,3167.0,1399.0,23.9,17.3,1732.6513651029788,3.9013642500157553,-6682.880478240589,76.82361531316928,0.04433876131139823,-883.5045414287421,826.7525862752499,0.4793464991423685,,,-56.75195515349219,,,0.03290446437533638,0.5122509635177048,,0.03290446437533638,0.5122509635177048,0.03290446437533638,-56.75195515349219,trade_tourism_remittances_nowcast,0.7,2.995732273553991,0.003476716460279583,0.009941187683733865,-0.2919707678696032,0.003476716460279583,0.03290446437533638,0.03290446437533638,-0.4793464991423685,1.1414071620639428,6.837534321630663,0.17300000000000001,1030117.3905503413,11707.219878827647,495.6912606267244,-0.0038492296361101624,2.3261990159495887,0.05535787112448423,1.0666970495979438,-5.0,,,0.31569936294523276,1.0732106032917468,,0.31569936294523276,1.0732106032917468,-0.15380815085630817,-0.15380815085630817,-0.4722851846549894,-0.15380815085630817,0.6404037549906625,-0.35158996903938095,5.0,-0.25352852899575423,-1.2926483597591907,0.14440689297564077,2.373235735502123,0.4388658878906939,0.4388658878906939,0.2560373495774326
2017-06-01,6959.025226455214,6001.131222609536,66.58537334449,0.2643728567345508,890.0361577499838,-4188.462221838257,-1925.74,987.3032456286518,1540.9314766078398,228.75763662600002,590.8851105181104,152.8082,,,,891639.1789684,5281417.0975604,5872506.557811816,598059.9795900201,-844091.3545892608,-246031.37499924062,99.68864742560096,100.80686336934517,,,48810.85151899766,8016.527856236673,40794.32366276099,8737.400489236581,48300.76572149612,53.22228698915029,0.0,4566.0,3167.0,1399.0,23.9,17.3,1623.187695660433,4.287258488380647,-6114.202221838257,844.8230046169565,0.5204715430480268,-553.6282309791881,819.6427471441104,0.5319138193921817,,,266.0145161649224,,,-0.17263228132020428,0.3592815380719775,,-0.17263228132020428,0.3592815380719775,-0.17263228132020428,266.0145161649224,trade_tourism_remittances_nowcast,0.7,0.6530200647597851,0.0027346100303091703,0.008131420544137846,-0.02906029491380381,0.0027346100303091703,-0.17263228132020428,-0.17263228132020428,-0.5319138193921817,1.1519613157545816,7.014035720612112,0.17300000000000001,1063396.1186092135,129095.8826541088,45.48949538186459,-0.012344393197998635,0.8216775199352747,-0.018272574530678588,0.8427671462562724,-0.43393786530324363,,,-1.1984493125331102,-0.5754729090817733,,-1.1984493125331102,-0.5754729090817733,-1.194075225808647,-1.194075225808647,-1.001284895474282,-1.194075225808647,0.6864176551208795,-0.3478518644581162,0.8048031460427715,-0.8652720476566482,0.13018556880745005,0.16928289533138163,-0.030234450806938373,-0.34798879396958315,-0.34798879396958315,-0.0182323104336351
2017-07-01,6710.485696665525,5730.392327950454,67.36828590525,4.677729368738812,907.0273992699432,-4751.905056395855,-1900.74,1015.1819586445046,1591.1295797476996,381.071711532,629.2901463776334,153.5875,,,,894630.157963,5367002.748998,5986618.80685237,674096.0787078103,-799180.5085611633,-125084.42985335307,98.64595941984426,98.85253644358015,,,48810.85151899766,8016.527856236673,40794.32366276099,8737.400489236581,48300.76572149612,53.22228698915029,0.0,4566.0,3167.0,1399.0,23.9,17.3,1618.936818428687,4.144995419388022,-6652.645056395855,57.840640269670075,0.035727546381834244,-575.947621103195,1010.3618579096334,0.6349965903278872,,,434.41423680643834,,,-0.27302253841281865,0.36197405191506854,,-0.27302253841281865,0.36197405191506854,-0.27302253841281865,434.41423680643834,trade_tourism_remittances_nowcast,0.7,2.995732273553991,0.005086896979713984,0.010514530253202814,0.03636807849987036,0.005086896979713984,-0.27302253841281865,-0.27302253841281865,-0.6349965903278872,1.19462706853248,7.273817980604894,0.17300000000000001,1030646.7219366163,8883.599337417952,673.8956339055696,-0.02020288063229447,2.2637758209100234,0.2153677450866196,1.0963320137867623,0.884336783289704,,,-1.9214416204723535,-0.5434980140795707,,-1.9214416204723535,-0.5434980140795707,-1.6902261163409706,-1.6902261163409706,-2.034503779766902,-1.6902261163409706,0.8981168889390642,-0.34423051003954935,5.0,-1.4290044007608904,0.7320121807210286,0.2769431894497574,1.785497799619555,-0.31139658252780744,-0.31139658252780744,0.39562626868495965
2017-08-01,7693.548007249217,6687.995900647561,67.63818974649,2.3000194383452577,934.5898554999835,-5020.68068250846,-1900.74,1000.6426914822159,1856.9005983045895,354.08094012799995,599.8838418158387,153.0978,,,,911389.44546716,5423036.51866216,6050583.495305557,745768.3247222999,-795864.8606023802,-50096.53588008031,98.0533477707228,97.51392831914049,,,48810.85151899766,8016.527856236673,40794.32366276099,8737.400489236581,48300.76572149612,53.22228698915029,0.0,4566.0,3167.0,1399.0,23.9,17.3,1662.9872182200431,4.626342237004026,-6921.42068250846,772.1273247407571,0.46430141872478947,-856.2579068223736,953.9647819438386,0.5137403600466495,,,97.70687512146503,,,-0.05261825819361283,0.46112210185303665,,-0.05261825819361283,0.46112210185303665,-0.05261825819361283,97.70687512146503,trade_tourism_remittances_nowcast,0.7,0.7672213283400173,-0.0031935043263073837,0.0060255773201163265,-0.1367107241032305,-0.0031935043263073837,-0.05261825819361283,-0.05261825819361283,-0.5137403600466495,1.0419806113750287,6.344387722414394,0.17300000000000001,1177865.2741042392,118210.9947376955,51.184608578343415,-0.012393497921556381,0.8547473183180759,-0.6102440911660175,0.5719714181149907,-2.606172072175753,,,-0.2807079904591391,0.5277412375068592,,-0.2807079904591391,0.5277412375068592,-0.558537861342263,-0.558537861342263,-0.7762789742557318,-0.558537861342263,0.09206319515831574,-0.34071995231665336,0.5058256919870397,-0.8586541109994714,-0.88148158174226,-0.12432837857916881,-0.17641420950621584,-0.2725784021114841,-0.2725784021114841,-0.17740012583640397
